@RELATION user

@ATTRIBUTE ID numeric
@ATTRIBUTE DOB date "yyyy-MM-dd"
@ATTRIBUTE Gender {True, False}
@ATTRIBUTE CreationDate date "yyyy-MM-dd"

@DATA
88,1962-03-02,False,2013-07-05
89,1962-03-02,False,2013-07-05
90,1966-03-15,False,2013-08-01
91,1966-03-15,False,2013-08-01
92,1988-02-25,False,2013-12-25
93,1988-02-25,False,2013-12-25
94,1968-12-11,False,2013-08-19
95,1968-12-11,False,2013-08-19
96,1973-10-19,False,2013-09-20
97,1973-10-19,False,2013-09-20
98,1945-02-14,False,2013-03-14
99,1945-02-14,False,2013-03-14
100,1940-08-14,False,2013-02-13
101,1940-08-14,False,2013-02-13
102,1989-06-18,False,2014-01-02
103,1989-06-18,False,2014-01-02
104,1951-06-18,False,2013-04-25
105,1951-06-18,False,2013-04-25
106,1982-07-14,False,2013-11-17
107,1982-07-14,False,2013-11-17
108,1951-01-08,False,2013-04-22
109,1951-01-08,False,2013-04-22
110,1968-04-17,False,2013-08-15
111,1968-04-17,False,2013-08-15
112,1954-02-22,False,2013-05-13
113,1954-02-22,False,2013-05-13
114,1947-10-31,False,2013-04-01
115,1947-10-31,False,2013-04-01
116,1959-01-30,False,2013-06-15
117,1959-01-30,False,2013-06-15
118,1944-04-26,False,2013-03-09
119,1944-04-26,False,2013-03-09
120,1981-09-04,False,2013-11-12
121,1981-09-04,False,2013-11-12
122,1968-10-03,False,2013-08-18
123,1968-10-03,False,2013-08-18
124,1972-02-12,False,2013-09-09
125,1972-02-12,False,2013-09-09
126,1936-02-17,False,2013-01-14
127,1936-02-17,False,2013-01-14
128,1959-08-29,False,2013-06-19
129,1959-08-29,False,2013-06-19
130,1935-11-01,False,2013-01-12
131,1935-11-01,False,2013-01-12
132,1944-08-17,False,2013-03-11
133,1944-08-17,False,2013-03-11
134,1982-12-02,False,2013-11-20
135,1982-12-02,False,2013-11-20
136,1979-01-22,False,2013-10-25
137,1979-01-22,False,2013-10-25
138,1941-09-24,False,2013-02-20
139,1941-09-24,False,2013-02-20
140,1934-03-10,False,2013-01-01
141,1934-03-10,False,2013-01-01
142,1953-09-28,False,2013-05-11
144,1985-12-21,False,2013-12-10
145,1985-12-21,False,2013-12-10
146,1978-08-31,False,2013-10-23
147,1978-08-31,False,2013-10-23
148,1934-08-23,False,2013-01-04
149,1934-08-23,False,2013-01-04
150,1955-02-16,False,2013-05-20
151,1955-02-16,False,2013-05-20
152,1962-03-15,False,2013-07-06
153,1962-03-15,False,2013-07-06
154,1971-06-09,False,2013-09-05
155,1971-06-09,False,2013-09-05
156,1992-01-17,False,2014-01-19
157,1992-01-17,False,2014-01-19
158,1991-11-03,False,2014-01-18
159,1991-11-03,False,2014-01-18
160,1969-05-22,False,2013-08-22
161,1969-05-22,False,2013-08-22
162,1993-03-30,False,2014-01-27
163,1993-03-30,False,2014-01-27
164,1951-12-31,False,2013-04-29
165,1951-12-31,False,2013-04-29
166,1958-08-30,False,2013-06-12
167,1958-08-30,False,2013-06-12
168,1986-09-10,False,2013-12-15
169,1986-09-10,False,2013-12-15
170,1986-04-13,False,2013-12-12
171,1986-04-13,False,2013-12-12
172,1963-08-18,False,2013-07-15
173,1963-08-18,False,2013-07-15
174,1952-09-21,False,2013-05-04
175,1952-09-21,False,2013-05-04
176,1995-11-24,False,2014-02-14
177,1995-11-24,False,2014-02-14
178,1985-10-02,False,2013-12-09
179,1985-10-02,False,2013-12-09
180,1964-05-20,False,2013-07-20
181,1964-05-20,False,2013-07-20
182,1940-02-04,False,2013-02-09
183,1940-02-04,False,2013-02-09
184,1976-01-07,False,2013-10-05
185,1976-01-07,False,2013-10-05
186,1945-11-06,False,2013-03-19
187,1945-11-06,False,2013-03-19
188,1947-11-01,False,2013-04-01
189,1947-11-01,False,2013-04-01
190,1941-02-09,False,2013-02-16
191,1941-02-09,False,2013-02-16
192,1977-11-07,False,2013-10-17
193,1977-11-07,False,2013-10-17
194,1982-06-09,False,2013-11-17
195,1982-06-09,False,2013-11-17
196,1969-09-21,False,2013-08-24
197,1969-09-21,False,2013-08-24
198,1980-05-23,False,2013-11-03
199,1980-05-23,False,2013-11-03
200,1960-10-10,False,2013-06-26
201,1960-10-10,False,2013-06-26
202,1940-08-10,False,2013-02-12
203,1940-08-10,False,2013-02-12
204,1994-03-30,False,2014-02-03
205,1994-03-30,False,2014-02-03
206,1978-09-10,False,2013-10-23
207,1978-09-10,False,2013-10-23
208,1953-06-19,False,2013-05-09
209,1953-06-19,False,2013-05-09
210,1964-12-03,False,2013-07-24
211,1964-12-03,False,2013-07-24
212,1959-01-07,False,2013-04-08
213,1959-01-07,False,2013-04-08
214,1979-02-15,False,2013-10-26
215,1979-02-15,False,2013-10-26
216,1950-11-10,False,2013-04-21
217,1950-11-10,False,2013-04-21
218,1969-08-16,False,2013-08-24
219,1969-08-16,False,2013-08-24
220,1964-09-27,False,2013-07-22
221,1964-09-27,False,2013-07-22
222,1958-11-01,False,2013-06-13
223,1958-11-01,False,2013-06-13
224,1982-01-27,False,2013-11-14
225,1982-01-27,False,2013-11-14
226,1959-03-19,False,2013-06-16
227,1959-03-19,False,2013-06-16
228,1943-11-02,False,2013-03-06
229,1943-11-02,False,2013-03-06
230,1989-11-04,False,2014-01-05
231,1989-11-04,False,2014-01-05
232,1955-04-18,False,2013-05-21
233,1955-04-18,False,2013-05-21
234,1940-12-09,False,2013-02-15
235,1940-12-09,False,2013-02-15
236,1936-11-05,False,2013-01-19
237,1936-11-05,False,2013-01-19
238,1962-06-03,False,2013-07-07
239,1962-06-03,False,2013-07-07
240,1953-09-05,False,2013-05-10
241,1953-09-05,False,2013-05-10
242,1957-02-05,False,2013-06-02
243,1957-02-05,False,2013-06-02
244,1959-11-04,False,2013-06-20
245,1959-11-04,False,2013-06-20
246,1936-11-02,False,2013-01-18
247,1936-11-02,False,2013-01-18
248,1980-10-18,False,2013-11-06
249,1980-10-18,False,2013-11-06
250,1995-09-26,False,2014-02-13
251,1995-09-26,False,2014-02-13
252,1945-11-02,False,2013-03-19
253,1945-11-02,False,2013-03-19
254,1953-11-05,False,2013-05-11
255,1953-11-05,False,2013-05-11
256,1957-04-06,False,2013-06-03
257,1957-04-06,False,2013-06-03
258,1973-10-22,False,2013-09-21
259,1973-10-22,False,2013-09-21
260,1962-06-08,False,2013-07-07
261,1962-06-08,False,2013-07-07
262,1991-04-15,False,2014-01-14
263,1991-04-15,False,2014-01-14
264,1960-03-08,False,2013-06-22
265,1960-03-08,False,2013-06-22
266,1942-03-06,False,2013-02-23
267,1942-03-06,False,2013-02-23
268,1990-08-11,False,2014-01-10
269,1990-08-11,False,2014-01-10
270,1950-08-26,False,2013-04-20
271,1950-08-26,False,2013-04-20
272,1949-07-16,False,2013-04-13
273,1949-07-16,False,2013-04-13
274,1944-07-05,False,2013-03-10
275,1944-07-05,False,2013-03-10
276,1988-10-27,False,2013-12-29
277,1988-10-27,False,2013-12-29
278,1960-12-18,False,2013-06-27
279,1960-12-18,False,2013-06-27
280,1985-10-01,False,2013-12-09
281,1985-10-01,False,2013-12-09
282,1976-06-26,False,2013-10-08
283,1976-06-26,False,2013-10-08
284,1963-05-12,False,2013-07-13
285,1963-05-12,False,2013-07-13
286,1964-07-22,False,2013-07-21
287,1964-07-22,False,2013-07-21
288,1936-10-24,False,2013-01-18
289,1936-10-24,False,2013-01-18
290,1960-03-24,False,2013-06-23
291,1960-03-24,False,2013-06-23
292,1939-03-07,False,2013-02-03
293,1939-03-07,False,2013-02-03
294,1968-10-26,False,2013-08-18
295,1968-10-26,False,2013-08-18
296,1982-04-28,False,2013-11-16
297,1982-04-28,False,2013-11-16
298,1974-10-22,False,2013-09-27
299,1974-10-22,False,2013-09-27
300,1954-07-31,False,2013-05-16
301,1954-07-31,False,2013-05-16
302,1967-01-22,False,2013-08-07
303,1967-01-22,False,2013-08-07
304,1996-02-11,False,2014-02-15
305,1996-02-11,False,2014-02-15
306,1956-05-12,False,2013-05-28
307,1956-05-12,False,2013-05-28
308,1984-05-23,False,2013-11-30
309,1984-05-23,False,2013-11-30
310,1968-08-20,False,2013-08-17
311,1968-08-20,False,2013-08-17
312,1967-03-16,False,2013-08-08
313,1967-03-16,False,2013-08-08
314,1940-09-30,False,2013-02-13
315,1940-09-30,False,2013-02-13
316,1971-07-11,False,2013-09-05
317,1971-07-11,False,2013-09-05
318,1942-01-11,False,2013-02-22
319,1942-01-11,False,2013-02-22
320,1989-11-07,False,2014-01-05
321,1989-11-07,False,2014-01-05
322,1939-10-01,False,2013-02-07
323,1939-10-01,False,2013-02-07
324,1942-09-01,False,2013-02-26
325,1942-09-01,False,2013-02-26
326,1991-09-19,False,2014-01-17
327,1991-09-19,False,2014-01-17
328,1948-07-06,False,2013-04-06
329,1948-07-06,False,2013-04-06
330,1980-12-04,False,2013-11-07
331,1980-12-04,False,2013-11-07
332,1964-10-05,False,2013-07-23
333,1964-10-05,False,2013-07-23
334,1972-08-27,False,2013-09-13
335,1972-08-27,False,2013-09-13
336,1993-11-16,False,2014-02-01
337,1993-11-16,False,2014-02-01
338,1956-01-30,False,2013-05-26
339,1956-01-30,False,2013-05-26
340,1964-11-26,False,2013-07-24
341,1964-11-26,False,2013-07-24
342,1954-03-17,False,2013-05-14
343,1954-03-17,False,2013-05-14
344,1955-12-06,False,2013-05-25
345,1955-12-06,False,2013-05-25
346,1982-05-31,False,2013-11-17
347,1982-05-31,False,2013-11-17
348,1993-11-24,False,2014-02-01
349,1993-11-24,False,2014-02-01
350,1956-02-07,False,2013-05-26
351,1956-02-07,False,2013-05-26
352,1965-05-03,False,2013-07-26
353,1965-05-03,False,2013-07-26
354,1963-06-30,False,2013-07-14
355,1963-06-30,False,2013-07-14
356,1945-11-24,False,2013-03-20
357,1945-11-24,False,2013-03-20
358,1970-07-16,False,2013-08-30
359,1970-07-16,False,2013-08-30
360,1965-06-14,False,2013-07-27
361,1965-06-14,False,2013-07-27
362,1994-04-20,False,2014-02-03
363,1994-04-20,False,2014-02-03
364,1938-12-30,False,2013-02-02
365,1938-12-30,False,2013-02-02
366,1992-08-19,False,2014-01-23
367,1992-08-19,False,2014-01-23
368,1989-03-08,False,2013-12-31
369,1989-03-08,False,2013-12-31
370,1995-09-03,False,2014-02-12
371,1995-09-03,False,2014-02-12
372,1945-10-10,False,2013-03-19
373,1945-10-10,False,2013-03-19
374,1954-03-11,False,2013-05-14
375,1954-03-11,False,2013-05-14
376,1963-06-05,False,2013-07-14
377,1963-06-05,False,2013-07-14
378,1974-10-08,False,2013-09-27
379,1974-10-08,False,2013-09-27
380,1948-01-19,False,2013-04-03
381,1948-01-19,False,2013-04-03
382,1977-11-22,False,2013-10-18
383,1977-11-22,False,2013-10-18
384,1937-04-27,False,2013-01-22
385,1937-04-27,False,2013-01-22
386,1947-07-20,False,2013-03-30
387,1947-07-20,False,2013-03-30
388,1979-07-21,False,2013-10-29
389,1979-07-21,False,2013-10-29
390,1975-06-28,False,2013-10-02
391,1975-06-28,False,2013-10-02
392,1937-12-16,False,2013-01-26
393,1937-12-16,False,2013-01-26
394,1936-04-15,False,2013-01-15
395,1936-04-15,False,2013-01-15
396,1966-08-28,False,2013-08-04
397,1966-08-28,False,2013-08-04
398,1968-01-22,False,2013-08-13
399,1968-01-22,False,2013-08-13
400,1957-05-11,False,2013-06-04
401,1957-05-11,False,2013-06-04
402,1951-06-15,False,2013-04-25
403,1951-06-15,False,2013-04-25
404,1941-04-12,False,2013-02-17
405,1941-04-12,False,2013-02-17
406,1993-10-10,False,2014-01-31
407,1993-10-10,False,2014-01-31
408,1940-06-05,False,2013-02-11
409,1940-06-05,False,2013-02-11
410,1937-12-10,False,2013-01-26
411,1937-12-10,False,2013-01-26
412,1958-11-02,False,2013-06-13
413,1958-11-02,False,2013-06-13
414,1938-09-02,False,2013-01-31
415,1938-09-02,False,2013-01-31
416,1991-04-13,False,2014-01-14
417,1991-04-13,False,2014-01-14
418,1972-04-12,False,2013-09-10
419,1972-04-12,False,2013-09-10
420,1977-07-17,False,2013-10-15
421,1977-07-17,False,2013-10-15
422,1985-03-03,False,2013-12-05
423,1985-03-03,False,2013-12-05
424,1981-04-24,False,2013-11-09
425,1981-04-24,False,2013-11-09
426,1983-12-11,False,2013-11-27
427,1983-12-11,False,2013-11-27
428,1983-04-30,False,2013-11-23
429,1983-04-30,False,2013-11-23
430,1954-11-09,False,2013-05-18
431,1954-11-09,False,2013-05-18
432,1942-07-09,False,2013-02-25
433,1942-07-09,False,2013-02-25
434,1995-12-14,False,2014-02-14
435,1995-12-14,False,2014-02-14
436,1985-10-22,False,2013-12-09
437,1985-10-22,False,2013-12-09
438,1954-04-18,False,2013-05-14
439,1954-04-18,False,2013-05-14
440,1954-06-21,False,2013-05-15
441,1954-06-21,False,2013-05-15
442,1993-04-05,False,2014-01-28
443,1993-04-05,False,2014-01-28
444,1967-07-26,False,2013-08-10
445,1967-07-26,False,2013-08-10
446,1972-06-01,False,2013-09-11
447,1972-06-01,False,2013-09-11
448,1962-05-02,False,2013-07-06
449,1962-05-02,False,2013-07-06
450,1987-04-28,False,2013-12-19
451,1987-04-28,False,2013-12-19
452,1974-10-24,False,2013-09-27
453,1974-10-24,False,2013-09-27
454,1959-12-28,False,2013-06-21
455,1959-12-28,False,2013-06-21
456,1986-06-22,False,2013-12-14
457,1986-06-22,False,2013-12-14
458,1975-12-02,False,2013-10-05
459,1975-12-02,False,2013-10-05
460,1962-08-04,False,2013-07-08
461,1962-08-04,False,2013-07-08
462,1937-11-20,False,2013-01-25
463,1937-11-20,False,2013-01-25
464,1965-02-27,False,2013-07-25
465,1965-02-27,False,2013-07-25
466,1974-10-21,False,2013-09-27
467,1974-10-21,False,2013-09-27
468,1992-05-16,False,2014-01-22
469,1992-05-16,False,2014-01-22
470,1945-09-20,False,2013-03-18
471,1945-09-20,False,2013-03-18
472,1974-01-26,False,2013-09-22
473,1974-01-26,False,2013-09-22
474,1948-06-07,False,2013-04-05
475,1948-06-07,False,2013-04-05
476,1987-02-18,False,2013-12-18
477,1987-02-18,False,2013-12-18
478,1967-12-05,False,2013-08-13
479,1967-12-05,False,2013-08-13
480,1965-11-18,False,2013-07-30
481,1965-11-18,False,2013-07-30
482,1967-04-14,False,2013-08-08
483,1967-04-14,False,2013-08-08
484,1953-07-18,False,2013-05-09
485,1953-07-18,False,2013-05-09
486,1944-08-28,False,2013-03-11
487,1944-08-28,False,2013-03-11
488,1936-04-17,False,2013-01-15
489,1936-04-17,False,2013-01-15
490,1977-01-04,False,2013-10-12
491,1977-01-04,False,2013-10-12
492,1963-09-06,False,2013-07-15
493,1963-09-06,False,2013-07-15
494,1981-12-23,False,2013-11-14
495,1981-12-23,False,2013-11-14
496,1981-05-13,False,2013-11-10
497,1981-05-13,False,2013-11-10
498,1980-07-17,False,2013-11-04
499,1980-07-17,False,2013-11-04
500,1989-11-14,False,2014-01-05
501,1989-11-14,False,2014-01-05
502,1989-08-31,False,2014-01-04
503,1989-08-31,False,2014-01-04
504,1948-03-19,False,2013-04-04
505,1948-03-19,False,2013-04-04
506,1975-03-22,False,2013-09-30
507,1975-03-22,False,2013-09-30
508,1977-08-24,False,2013-10-16
509,1977-08-24,False,2013-10-16
510,1980-04-11,False,2013-11-02
511,1980-04-11,False,2013-11-02
512,1948-07-24,False,2013-04-06
513,1948-07-24,False,2013-04-06
514,1935-10-26,False,2013-01-12
515,1935-10-26,False,2013-01-12
516,1945-03-23,False,2013-03-15
517,1945-03-23,False,2013-03-15
518,1953-03-26,False,2013-05-07
519,1953-03-26,False,2013-05-07
520,1987-10-03,False,2013-12-22
521,1987-10-03,False,2013-12-22
522,1989-07-04,False,2014-01-03
523,1989-07-04,False,2014-01-03
524,1977-03-14,False,2013-10-13
525,1977-03-14,False,2013-10-13
526,1976-03-05,False,2013-10-06
527,1976-03-05,False,2013-10-06
528,1950-12-13,False,2013-04-22
529,1950-12-13,False,2013-04-22
530,1935-10-12,False,2013-01-11
531,1935-10-12,False,2013-01-11
532,1951-03-18,False,2013-04-24
533,1951-03-18,False,2013-04-24
534,1947-04-27,False,2013-03-29
535,1947-04-27,False,2013-03-29
536,1953-10-11,False,2013-05-11
537,1953-10-11,False,2013-05-11
538,1965-08-23,False,2013-07-28
539,1965-08-23,False,2013-07-28
540,1994-09-12,False,2014-02-06
541,1994-09-12,False,2014-02-06
542,1967-01-17,False,2013-08-07
543,1967-01-17,False,2013-08-07
544,1977-04-21,False,2013-10-14
545,1977-04-21,False,2013-10-14
546,1969-10-16,False,2013-08-25
547,1969-10-16,False,2013-08-25
548,1975-01-20,False,2013-09-29
549,1975-01-20,False,2013-09-29
550,1979-03-26,False,2013-10-27
551,1979-03-26,False,2013-10-27
552,1966-04-24,False,2013-08-02
553,1966-04-24,False,2013-08-02
554,1939-08-27,False,2013-02-06
555,1939-08-27,False,2013-02-06
556,1934-07-14,False,2013-01-03
557,1934-07-14,False,2013-01-03
558,1981-09-27,False,2013-11-12
559,1981-09-27,False,2013-11-12
560,1981-02-15,False,2013-11-08
561,1981-02-15,False,2013-11-08
562,1945-12-17,False,2013-03-20
563,1945-12-17,False,2013-03-20
564,1957-06-01,False,2013-06-04
565,1957-06-01,False,2013-06-04
566,1963-08-12,False,2013-07-15
567,1963-08-12,False,2013-07-15
568,1992-08-31,False,2014-01-24
569,1992-08-31,False,2014-01-24
570,1961-07-25,False,2013-07-01
571,1961-07-25,False,2013-07-01
572,1965-10-20,False,2013-07-29
573,1965-10-20,False,2013-07-29
574,1936-07-06,False,2013-01-16
575,1936-07-06,False,2013-01-16
576,1961-11-18,False,2013-07-03
577,1961-11-18,False,2013-07-03
578,1947-07-13,False,2013-03-30
579,1947-07-13,False,2013-03-30
580,1944-10-11,False,2013-03-12
581,1944-10-11,False,2013-03-12
582,1962-09-22,False,2013-07-09
583,1962-09-22,False,2013-07-09
584,1982-02-07,False,2013-11-15
585,1982-02-07,False,2013-11-15
586,1955-10-18,False,2013-05-24
587,1955-10-18,False,2013-05-24
588,1940-01-04,False,2013-02-08
589,1940-01-04,False,2013-02-08
590,1969-06-10,False,2013-08-23
591,1969-06-10,False,2013-08-23
592,1979-09-13,False,2013-10-30
593,1979-09-13,False,2013-10-30
594,1938-12-04,False,2013-02-01
595,1938-12-04,False,2013-02-01
596,1952-08-07,False,2013-05-03
597,1952-08-07,False,2013-05-03
598,1942-08-19,False,2013-02-26
599,1942-08-19,False,2013-02-26
600,1965-12-25,False,2013-07-31
601,1965-12-25,False,2013-07-31
602,1939-12-10,False,2013-02-08
603,1939-12-10,False,2013-02-08
604,1989-12-02,False,2014-01-05
605,1989-12-02,False,2014-01-05
606,1937-11-11,False,2013-01-25
607,1937-11-11,False,2013-01-25
608,1991-09-14,False,2014-01-17
609,1991-09-14,False,2014-01-17
610,1938-05-10,False,2013-01-29
611,1938-05-10,False,2013-01-29
612,1951-08-16,False,2013-04-26
613,1951-08-16,False,2013-04-26
614,1951-03-08,False,2013-04-24
615,1951-03-08,False,2013-04-24
616,1957-11-05,False,2013-06-07
617,1957-11-05,False,2013-06-07
618,1939-06-07,False,2013-02-05
619,1939-06-07,False,2013-02-05
620,1965-10-28,False,2013-07-30
621,1965-10-28,False,2013-07-30
622,1948-06-06,False,2013-04-05
623,1948-06-06,False,2013-04-05
624,1976-01-20,False,2013-10-05
625,1976-01-20,False,2013-10-05
626,1959-06-24,False,2013-06-18
627,1959-06-24,False,2013-06-18
628,1934-05-14,False,2013-01-02
629,1934-05-14,False,2013-01-02
630,1974-11-17,False,2013-09-28
631,1974-11-17,False,2013-09-28
632,1980-07-19,False,2013-11-04
633,1980-07-19,False,2013-11-04
634,1952-01-29,False,2013-04-29
635,1952-01-29,False,2013-04-29
636,1939-04-10,False,2013-02-04
637,1939-04-10,False,2013-02-04
638,1959-11-06,False,2013-06-20
639,1959-11-06,False,2013-06-20
640,1987-11-18,False,2013-12-23
641,1987-11-18,False,2013-12-23
642,1953-02-14,False,2013-05-06
643,1953-02-14,False,2013-05-06
644,1984-03-12,False,2013-11-28
645,1984-03-12,False,2013-11-28
646,1958-02-02,False,2013-06-08
647,1958-02-02,False,2013-06-08
648,1946-12-25,False,2013-03-27
649,1946-12-25,False,2013-03-27
650,1986-07-02,False,2013-12-14
651,1986-07-02,False,2013-12-14
652,1970-07-16,False,2013-08-30
653,1970-07-16,False,2013-08-30
654,1960-01-17,False,2013-06-21
655,1960-01-17,False,2013-06-21
656,1984-08-17,False,2013-12-01
657,1984-08-17,False,2013-12-01
658,1968-06-17,False,2013-08-16
659,1968-06-17,False,2013-08-16
660,1951-04-10,False,2013-04-24
661,1951-04-10,False,2013-04-24
662,1978-04-13,False,2013-10-20
663,1978-04-13,False,2013-10-20
664,1983-12-14,False,2013-11-27
665,1983-12-14,False,2013-11-27
666,1936-11-21,False,2013-01-19
667,1936-11-21,False,2013-01-19
668,1958-10-23,False,2013-06-13
669,1958-10-23,False,2013-06-13
670,1960-01-03,False,2013-06-21
671,1960-01-03,False,2013-06-21
672,1935-04-22,False,2013-01-08
673,1935-04-22,False,2013-01-08
674,1942-10-04,False,2013-02-27
675,1942-10-04,False,2013-02-27
676,1937-11-04,False,2013-01-25
677,1937-11-04,False,2013-01-25
678,1950-01-11,False,2013-04-16
679,1950-01-11,False,2013-04-16
680,1975-04-14,False,2013-09-30
681,1975-04-14,False,2013-09-30
682,1967-07-26,False,2013-08-10
683,1967-07-26,False,2013-08-10
684,1960-04-26,False,2013-06-23
685,1960-04-26,False,2013-06-23
686,1990-09-18,False,2014-01-11
687,1990-09-18,False,2014-01-11
688,1950-10-04,False,2013-04-21
689,1950-10-04,False,2013-04-21
690,1977-12-20,False,2013-10-18
691,1977-12-20,False,2013-10-18
692,1942-08-07,False,2013-02-26
693,1942-08-07,False,2013-02-26
694,1935-01-20,False,2013-01-07
695,1935-01-20,False,2013-01-07
696,1964-04-13,False,2013-07-19
697,1964-04-13,False,2013-07-19
698,1989-06-24,False,2014-01-02
699,1989-06-24,False,2014-01-02
700,1971-10-07,False,2013-09-07
701,1971-10-07,False,2013-09-07
702,1994-07-15,False,2014-02-05
703,1994-07-15,False,2014-02-05
704,1939-03-26,False,2013-02-03
705,1939-03-26,False,2013-02-03
706,1976-09-13,False,2013-10-10
707,1976-09-13,False,2013-10-10
708,1953-03-24,False,2013-05-07
709,1953-03-24,False,2013-05-07
710,1960-04-20,False,2013-06-23
711,1960-04-20,False,2013-06-23
712,1966-07-01,False,2013-08-03
713,1966-07-01,False,2013-08-03
714,1974-10-19,False,2013-09-27
715,1974-10-19,False,2013-09-27
716,1945-01-15,False,2013-03-14
717,1945-01-15,False,2013-03-14
718,1988-03-18,False,2013-12-25
719,1988-03-18,False,2013-12-25
720,1956-11-27,False,2013-06-01
721,1956-11-27,False,2013-06-01
722,1942-02-22,False,2013-02-23
723,1942-02-22,False,2013-02-23
724,1994-03-26,False,2014-02-03
725,1994-03-26,False,2014-02-03
726,1968-07-15,False,2013-08-17
727,1968-07-15,False,2013-08-17
728,1982-08-27,False,2013-11-18
729,1982-08-27,False,2013-11-18
730,1961-04-15,False,2013-06-30
731,1961-04-15,False,2013-06-30
732,1947-02-20,False,2013-03-28
733,1947-02-20,False,2013-03-28
734,1945-01-01,False,2013-03-14
735,1945-01-01,False,2013-03-14
736,1955-08-22,False,2013-05-23
737,1955-08-22,False,2013-05-23
738,1969-08-11,False,2013-08-24
739,1969-08-11,False,2013-08-24
740,1995-06-03,False,2014-02-11
741,1995-06-03,False,2014-02-11
742,1945-07-10,False,2013-03-17
743,1945-07-10,False,2013-03-17
744,1963-01-23,False,2013-07-11
745,1963-01-23,False,2013-07-11
746,1942-01-05,False,2013-02-22
747,1942-01-05,False,2013-02-22
748,1965-02-28,False,2013-07-25
749,1965-02-28,False,2013-07-25
750,1969-10-22,False,2013-08-25
751,1969-10-22,False,2013-08-25
752,1964-12-04,False,2013-07-24
753,1964-12-04,False,2013-07-24
754,1950-10-11,False,2013-04-21
755,1950-10-11,False,2013-04-21
756,1955-09-29,False,2013-05-24
757,1955-09-29,False,2013-05-24
758,1993-12-02,False,2014-02-01
759,1993-12-02,False,2014-02-01
760,1995-11-17,False,2014-02-14
761,1995-11-17,False,2014-02-14
762,1956-02-15,False,2013-05-26
763,1956-02-15,False,2013-05-26
764,1959-12-14,False,2013-06-21
765,1959-12-14,False,2013-06-21
766,1941-05-01,False,2013-02-17
767,1941-05-01,False,2013-02-17
