@relation user

@attribute ID real
@attribute DOB date
@attribute Gender {true, false}
@attribute CreationDate Date

@data
90,1966-03-15,False,01/08/2013 00:00:00
91,1966-03-15,False,01/08/2013 00:00:00
92,1988-02-25,False,25/12/2013 00:00:00
93,1988-02-25,False,25/12/2013 00:00:00
94,1968-12-11,False,19/08/2013 00:00:00
95,1968-12-11,False,19/08/2013 00:00:00
96,1973-10-19,False,20/09/2013 00:00:00
97,1973-10-19,False,20/09/2013 00:00:00
98,1945-02-14,False,14/03/2013 00:00:00
99,1945-02-14,False,14/03/2013 00:00:00
100,1940-08-14,False,13/02/2013 00:00:00
101,1940-08-14,False,13/02/2013 00:00:00
102,1989-06-18,False,02/01/2014 00:00:00
103,1989-06-18,False,02/01/2014 00:00:00
104,1951-06-18,False,25/04/2013 00:00:00
105,1951-06-18,False,25/04/2013 00:00:00
106,1982-07-14,False,17/11/2013 00:00:00
107,1982-07-14,False,17/11/2013 00:00:00
108,1951-01-08,False,22/04/2013 00:00:00
109,1951-01-08,False,22/04/2013 00:00:00
110,1968-04-17,False,15/08/2013 00:00:00
111,1968-04-17,False,15/08/2013 00:00:00
112,1954-02-22,False,13/05/2013 00:00:00
113,1954-02-22,False,13/05/2013 00:00:00
114,1947-10-31,False,01/04/2013 00:00:00
115,1947-10-31,False,01/04/2013 00:00:00
116,1959-01-30,False,15/06/2013 00:00:00
117,1959-01-30,False,15/06/2013 00:00:00
118,1944-04-26,False,09/03/2013 00:00:00
119,1944-04-26,False,09/03/2013 00:00:00
120,1981-09-04,False,12/11/2013 00:00:00
121,1981-09-04,False,12/11/2013 00:00:00
122,1968-10-03,False,18/08/2013 00:00:00
123,1968-10-03,False,18/08/2013 00:00:00
124,1972-02-12,False,09/09/2013 00:00:00
125,1972-02-12,False,09/09/2013 00:00:00
126,1936-02-17,False,14/01/2013 00:00:00
127,1936-02-17,False,14/01/2013 00:00:00
128,1959-08-29,False,19/06/2013 00:00:00
129,1959-08-29,False,19/06/2013 00:00:00
130,1935-11-01,False,12/01/2013 00:00:00
131,1935-11-01,False,12/01/2013 00:00:00
132,1944-08-17,False,11/03/2013 00:00:00
133,1944-08-17,False,11/03/2013 00:00:00
134,1982-12-02,False,20/11/2013 00:00:00
135,1982-12-02,False,20/11/2013 00:00:00
136,1979-01-22,False,25/10/2013 00:00:00
137,1979-01-22,False,25/10/2013 00:00:00
138,1941-09-24,False,20/02/2013 00:00:00
139,1941-09-24,False,20/02/2013 00:00:00
140,1934-03-10,False,01/01/2013 00:00:00
141,1934-03-10,False,01/01/2013 00:00:00
142,1953-09-28,False,11/05/2013 00:00:00
144,1985-12-21,False,10/12/2013 00:00:00
145,1985-12-21,False,10/12/2013 00:00:00
146,1978-08-31,False,23/10/2013 00:00:00
147,1978-08-31,False,23/10/2013 00:00:00
148,1934-08-23,False,04/01/2013 00:00:00
149,1934-08-23,False,04/01/2013 00:00:00
150,1955-02-16,False,20/05/2013 00:00:00
151,1955-02-16,False,20/05/2013 00:00:00
152,1962-03-15,False,06/07/2013 00:00:00
153,1962-03-15,False,06/07/2013 00:00:00
154,1971-06-09,False,05/09/2013 00:00:00
155,1971-06-09,False,05/09/2013 00:00:00
156,1992-01-17,False,19/01/2014 00:00:00
157,1992-01-17,False,19/01/2014 00:00:00
158,1991-11-03,False,18/01/2014 00:00:00
159,1991-11-03,False,18/01/2014 00:00:00
160,1969-05-22,False,22/08/2013 00:00:00
161,1969-05-22,False,22/08/2013 00:00:00
162,1993-03-30,False,27/01/2014 00:00:00
163,1993-03-30,False,27/01/2014 00:00:00
164,1951-12-31,False,29/04/2013 00:00:00
165,1951-12-31,False,29/04/2013 00:00:00
166,1958-08-30,False,12/06/2013 00:00:00
167,1958-08-30,False,12/06/2013 00:00:00
168,1986-09-10,False,15/12/2013 00:00:00
169,1986-09-10,False,15/12/2013 00:00:00
170,1986-04-13,False,12/12/2013 00:00:00
171,1986-04-13,False,12/12/2013 00:00:00
172,1963-08-18,False,15/07/2013 00:00:00
173,1963-08-18,False,15/07/2013 00:00:00
174,1952-09-21,False,04/05/2013 00:00:00
175,1952-09-21,False,04/05/2013 00:00:00
176,1995-11-24,False,14/02/2014 00:00:00
177,1995-11-24,False,14/02/2014 00:00:00
178,1985-10-02,False,09/12/2013 00:00:00
179,1985-10-02,False,09/12/2013 00:00:00
180,1964-05-20,False,20/07/2013 00:00:00
181,1964-05-20,False,20/07/2013 00:00:00
182,1940-02-04,False,09/02/2013 00:00:00
183,1940-02-04,False,09/02/2013 00:00:00
184,1976-01-07,False,05/10/2013 00:00:00
185,1976-01-07,False,05/10/2013 00:00:00
186,1945-11-06,False,19/03/2013 00:00:00
187,1945-11-06,False,19/03/2013 00:00:00
188,1947-11-01,False,01/04/2013 00:00:00
189,1947-11-01,False,01/04/2013 00:00:00
190,1941-02-09,False,16/02/2013 00:00:00
191,1941-02-09,False,16/02/2013 00:00:00
192,1977-11-07,False,17/10/2013 00:00:00
193,1977-11-07,False,17/10/2013 00:00:00
194,1982-06-09,False,17/11/2013 00:00:00
195,1982-06-09,False,17/11/2013 00:00:00
196,1969-09-21,False,24/08/2013 00:00:00
197,1969-09-21,False,24/08/2013 00:00:00
198,1980-05-23,False,03/11/2013 00:00:00
199,1980-05-23,False,03/11/2013 00:00:00
200,1960-10-10,False,26/06/2013 00:00:00
201,1960-10-10,False,26/06/2013 00:00:00
202,1940-08-10,False,12/02/2013 00:00:00
203,1940-08-10,False,12/02/2013 00:00:00
204,1994-03-30,False,03/02/2014 00:00:00
205,1994-03-30,False,03/02/2014 00:00:00
206,1978-09-10,False,23/10/2013 00:00:00
207,1978-09-10,False,23/10/2013 00:00:00
208,1953-06-19,False,09/05/2013 00:00:00
209,1953-06-19,False,09/05/2013 00:00:00
210,1964-12-03,False,24/07/2013 00:00:00
211,1964-12-03,False,24/07/2013 00:00:00
212,1959-01-07,False,08/04/2013 00:00:00
213,1959-01-07,False,08/04/2013 00:00:00
214,1979-02-15,False,26/10/2013 00:00:00
215,1979-02-15,False,26/10/2013 00:00:00
216,1950-11-10,False,21/04/2013 00:00:00
217,1950-11-10,False,21/04/2013 00:00:00
218,1969-08-16,False,24/08/2013 00:00:00
219,1969-08-16,False,24/08/2013 00:00:00
220,1964-09-27,False,22/07/2013 00:00:00
221,1964-09-27,False,22/07/2013 00:00:00
222,1958-11-01,False,13/06/2013 00:00:00
223,1958-11-01,False,13/06/2013 00:00:00
224,1982-01-27,False,14/11/2013 00:00:00
225,1982-01-27,False,14/11/2013 00:00:00
226,1959-03-19,False,16/06/2013 00:00:00
227,1959-03-19,False,16/06/2013 00:00:00
228,1943-11-02,False,06/03/2013 00:00:00
229,1943-11-02,False,06/03/2013 00:00:00
230,1989-11-04,False,05/01/2014 00:00:00
231,1989-11-04,False,05/01/2014 00:00:00
232,1955-04-18,False,21/05/2013 00:00:00
233,1955-04-18,False,21/05/2013 00:00:00
234,1940-12-09,False,15/02/2013 00:00:00
235,1940-12-09,False,15/02/2013 00:00:00
236,1936-11-05,False,19/01/2013 00:00:00
237,1936-11-05,False,19/01/2013 00:00:00
238,1962-06-03,False,07/07/2013 00:00:00
239,1962-06-03,False,07/07/2013 00:00:00
240,1953-09-05,False,10/05/2013 00:00:00
241,1953-09-05,False,10/05/2013 00:00:00
242,1957-02-05,False,02/06/2013 00:00:00
243,1957-02-05,False,02/06/2013 00:00:00
244,1959-11-04,False,20/06/2013 00:00:00
245,1959-11-04,False,20/06/2013 00:00:00
246,1936-11-02,False,18/01/2013 00:00:00
247,1936-11-02,False,18/01/2013 00:00:00
248,1980-10-18,False,06/11/2013 00:00:00
249,1980-10-18,False,06/11/2013 00:00:00
250,1995-09-26,False,13/02/2014 00:00:00
251,1995-09-26,False,13/02/2014 00:00:00
252,1945-11-02,False,19/03/2013 00:00:00
253,1945-11-02,False,19/03/2013 00:00:00
254,1953-11-05,False,11/05/2013 00:00:00
255,1953-11-05,False,11/05/2013 00:00:00
256,1957-04-06,False,03/06/2013 00:00:00
257,1957-04-06,False,03/06/2013 00:00:00
258,1973-10-22,False,21/09/2013 00:00:00
259,1973-10-22,False,21/09/2013 00:00:00
260,1962-06-08,False,07/07/2013 00:00:00
261,1962-06-08,False,07/07/2013 00:00:00
262,1991-04-15,False,14/01/2014 00:00:00
263,1991-04-15,False,14/01/2014 00:00:00
264,1960-03-08,False,22/06/2013 00:00:00
265,1960-03-08,False,22/06/2013 00:00:00
266,1942-03-06,False,23/02/2013 00:00:00
267,1942-03-06,False,23/02/2013 00:00:00
268,1990-08-11,False,10/01/2014 00:00:00
269,1990-08-11,False,10/01/2014 00:00:00
270,1950-08-26,False,20/04/2013 00:00:00
271,1950-08-26,False,20/04/2013 00:00:00
272,1949-07-16,False,13/04/2013 00:00:00
273,1949-07-16,False,13/04/2013 00:00:00
274,1944-07-05,False,10/03/2013 00:00:00
275,1944-07-05,False,10/03/2013 00:00:00
276,1988-10-27,False,29/12/2013 00:00:00
277,1988-10-27,False,29/12/2013 00:00:00
278,1960-12-18,False,27/06/2013 00:00:00
279,1960-12-18,False,27/06/2013 00:00:00
280,1985-10-01,False,09/12/2013 00:00:00
281,1985-10-01,False,09/12/2013 00:00:00
282,1976-06-26,False,08/10/2013 00:00:00
283,1976-06-26,False,08/10/2013 00:00:00
284,1963-05-12,False,13/07/2013 00:00:00
285,1963-05-12,False,13/07/2013 00:00:00
286,1964-07-22,False,21/07/2013 00:00:00
287,1964-07-22,False,21/07/2013 00:00:00
288,1936-10-24,False,18/01/2013 00:00:00
289,1936-10-24,False,18/01/2013 00:00:00
290,1960-03-24,False,23/06/2013 00:00:00
291,1960-03-24,False,23/06/2013 00:00:00
292,1939-03-07,False,03/02/2013 00:00:00
293,1939-03-07,False,03/02/2013 00:00:00
294,1968-10-26,False,18/08/2013 00:00:00
295,1968-10-26,False,18/08/2013 00:00:00
296,1982-04-28,False,16/11/2013 00:00:00
297,1982-04-28,False,16/11/2013 00:00:00
298,1974-10-22,False,27/09/2013 00:00:00
299,1974-10-22,False,27/09/2013 00:00:00
300,1954-07-31,False,16/05/2013 00:00:00
301,1954-07-31,False,16/05/2013 00:00:00
302,1967-01-22,False,07/08/2013 00:00:00
303,1967-01-22,False,07/08/2013 00:00:00
304,1996-02-11,False,15/02/2014 00:00:00
305,1996-02-11,False,15/02/2014 00:00:00
306,1956-05-12,False,28/05/2013 00:00:00
307,1956-05-12,False,28/05/2013 00:00:00
308,1984-05-23,False,30/11/2013 00:00:00
309,1984-05-23,False,30/11/2013 00:00:00
310,1968-08-20,False,17/08/2013 00:00:00
311,1968-08-20,False,17/08/2013 00:00:00
312,1967-03-16,False,08/08/2013 00:00:00
313,1967-03-16,False,08/08/2013 00:00:00
314,1940-09-30,False,13/02/2013 00:00:00
315,1940-09-30,False,13/02/2013 00:00:00
316,1971-07-11,False,05/09/2013 00:00:00
317,1971-07-11,False,05/09/2013 00:00:00
318,1942-01-11,False,22/02/2013 00:00:00
319,1942-01-11,False,22/02/2013 00:00:00
320,1989-11-07,False,05/01/2014 00:00:00
321,1989-11-07,False,05/01/2014 00:00:00
322,1939-10-01,False,07/02/2013 00:00:00
323,1939-10-01,False,07/02/2013 00:00:00
324,1942-09-01,False,26/02/2013 00:00:00
325,1942-09-01,False,26/02/2013 00:00:00
326,1991-09-19,False,17/01/2014 00:00:00
327,1991-09-19,False,17/01/2014 00:00:00
328,1948-07-06,False,06/04/2013 00:00:00
329,1948-07-06,False,06/04/2013 00:00:00
330,1980-12-04,False,07/11/2013 00:00:00
331,1980-12-04,False,07/11/2013 00:00:00
332,1964-10-05,False,23/07/2013 00:00:00
333,1964-10-05,False,23/07/2013 00:00:00
334,1972-08-27,False,13/09/2013 00:00:00
335,1972-08-27,False,13/09/2013 00:00:00
336,1993-11-16,False,01/02/2014 00:00:00
337,1993-11-16,False,01/02/2014 00:00:00
338,1956-01-30,False,26/05/2013 00:00:00
339,1956-01-30,False,26/05/2013 00:00:00
340,1964-11-26,False,24/07/2013 00:00:00
341,1964-11-26,False,24/07/2013 00:00:00
342,1954-03-17,False,14/05/2013 00:00:00
343,1954-03-17,False,14/05/2013 00:00:00
344,1955-12-06,False,25/05/2013 00:00:00
345,1955-12-06,False,25/05/2013 00:00:00
346,1982-05-31,False,17/11/2013 00:00:00
347,1982-05-31,False,17/11/2013 00:00:00
348,1993-11-24,False,01/02/2014 00:00:00
349,1993-11-24,False,01/02/2014 00:00:00
350,1956-02-07,False,26/05/2013 00:00:00
351,1956-02-07,False,26/05/2013 00:00:00
352,1965-05-03,False,26/07/2013 00:00:00
353,1965-05-03,False,26/07/2013 00:00:00
354,1963-06-30,False,14/07/2013 00:00:00
355,1963-06-30,False,14/07/2013 00:00:00
356,1945-11-24,False,20/03/2013 00:00:00
357,1945-11-24,False,20/03/2013 00:00:00
358,1970-07-16,False,30/08/2013 00:00:00
359,1970-07-16,False,30/08/2013 00:00:00
360,1965-06-14,False,27/07/2013 00:00:00
361,1965-06-14,False,27/07/2013 00:00:00
362,1994-04-20,False,03/02/2014 00:00:00
363,1994-04-20,False,03/02/2014 00:00:00
364,1938-12-30,False,02/02/2013 00:00:00
365,1938-12-30,False,02/02/2013 00:00:00
366,1992-08-19,False,23/01/2014 00:00:00
367,1992-08-19,False,23/01/2014 00:00:00
368,1989-03-08,False,31/12/2013 00:00:00
369,1989-03-08,False,31/12/2013 00:00:00
370,1995-09-03,False,12/02/2014 00:00:00
371,1995-09-03,False,12/02/2014 00:00:00
372,1945-10-10,False,19/03/2013 00:00:00
373,1945-10-10,False,19/03/2013 00:00:00
374,1954-03-11,False,14/05/2013 00:00:00
375,1954-03-11,False,14/05/2013 00:00:00
376,1963-06-05,False,14/07/2013 00:00:00
377,1963-06-05,False,14/07/2013 00:00:00
378,1974-10-08,False,27/09/2013 00:00:00
379,1974-10-08,False,27/09/2013 00:00:00
380,1948-01-19,False,03/04/2013 00:00:00
381,1948-01-19,False,03/04/2013 00:00:00
382,1977-11-22,False,18/10/2013 00:00:00
383,1977-11-22,False,18/10/2013 00:00:00
384,1937-04-27,False,22/01/2013 00:00:00
385,1937-04-27,False,22/01/2013 00:00:00
386,1947-07-20,False,30/03/2013 00:00:00
387,1947-07-20,False,30/03/2013 00:00:00
388,1979-07-21,False,29/10/2013 00:00:00
389,1979-07-21,False,29/10/2013 00:00:00
390,1975-06-28,False,02/10/2013 00:00:00
391,1975-06-28,False,02/10/2013 00:00:00
392,1937-12-16,False,26/01/2013 00:00:00
393,1937-12-16,False,26/01/2013 00:00:00
394,1936-04-15,False,15/01/2013 00:00:00
395,1936-04-15,False,15/01/2013 00:00:00
396,1966-08-28,False,04/08/2013 00:00:00
397,1966-08-28,False,04/08/2013 00:00:00
398,1968-01-22,False,13/08/2013 00:00:00
399,1968-01-22,False,13/08/2013 00:00:00
400,1957-05-11,False,04/06/2013 00:00:00
401,1957-05-11,False,04/06/2013 00:00:00
402,1951-06-15,False,25/04/2013 00:00:00
403,1951-06-15,False,25/04/2013 00:00:00
404,1941-04-12,False,17/02/2013 00:00:00
405,1941-04-12,False,17/02/2013 00:00:00
406,1993-10-10,False,31/01/2014 00:00:00
407,1993-10-10,False,31/01/2014 00:00:00
408,1940-06-05,False,11/02/2013 00:00:00
409,1940-06-05,False,11/02/2013 00:00:00
410,1937-12-10,False,26/01/2013 00:00:00
411,1937-12-10,False,26/01/2013 00:00:00
412,1958-11-02,False,13/06/2013 00:00:00
413,1958-11-02,False,13/06/2013 00:00:00
414,1938-09-02,False,31/01/2013 00:00:00
415,1938-09-02,False,31/01/2013 00:00:00
416,1991-04-13,False,14/01/2014 00:00:00
417,1991-04-13,False,14/01/2014 00:00:00
418,1972-04-12,False,10/09/2013 00:00:00
419,1972-04-12,False,10/09/2013 00:00:00
420,1977-07-17,False,15/10/2013 00:00:00
421,1977-07-17,False,15/10/2013 00:00:00
422,1985-03-03,False,05/12/2013 00:00:00
423,1985-03-03,False,05/12/2013 00:00:00
424,1981-04-24,False,09/11/2013 00:00:00
425,1981-04-24,False,09/11/2013 00:00:00
426,1983-12-11,False,27/11/2013 00:00:00
427,1983-12-11,False,27/11/2013 00:00:00
428,1983-04-30,False,23/11/2013 00:00:00
429,1983-04-30,False,23/11/2013 00:00:00
430,1954-11-09,False,18/05/2013 00:00:00
431,1954-11-09,False,18/05/2013 00:00:00
432,1942-07-09,False,25/02/2013 00:00:00
433,1942-07-09,False,25/02/2013 00:00:00
434,1995-12-14,False,14/02/2014 00:00:00
435,1995-12-14,False,14/02/2014 00:00:00
436,1985-10-22,False,09/12/2013 00:00:00
437,1985-10-22,False,09/12/2013 00:00:00
438,1954-04-18,False,14/05/2013 00:00:00
439,1954-04-18,False,14/05/2013 00:00:00
440,1954-06-21,False,15/05/2013 00:00:00
441,1954-06-21,False,15/05/2013 00:00:00
442,1993-04-05,False,28/01/2014 00:00:00
443,1993-04-05,False,28/01/2014 00:00:00
444,1967-07-26,False,10/08/2013 00:00:00
445,1967-07-26,False,10/08/2013 00:00:00
446,1972-06-01,False,11/09/2013 00:00:00
447,1972-06-01,False,11/09/2013 00:00:00
448,1962-05-02,False,06/07/2013 00:00:00
449,1962-05-02,False,06/07/2013 00:00:00
450,1987-04-28,False,19/12/2013 00:00:00
451,1987-04-28,False,19/12/2013 00:00:00
452,1974-10-24,False,27/09/2013 00:00:00
453,1974-10-24,False,27/09/2013 00:00:00
454,1959-12-28,False,21/06/2013 00:00:00
455,1959-12-28,False,21/06/2013 00:00:00
456,1986-06-22,False,14/12/2013 00:00:00
457,1986-06-22,False,14/12/2013 00:00:00
458,1975-12-02,False,05/10/2013 00:00:00
459,1975-12-02,False,05/10/2013 00:00:00
460,1962-08-04,False,08/07/2013 00:00:00
461,1962-08-04,False,08/07/2013 00:00:00
462,1937-11-20,False,25/01/2013 00:00:00
463,1937-11-20,False,25/01/2013 00:00:00
464,1965-02-27,False,25/07/2013 00:00:00
465,1965-02-27,False,25/07/2013 00:00:00
466,1974-10-21,False,27/09/2013 00:00:00
467,1974-10-21,False,27/09/2013 00:00:00
468,1992-05-16,False,22/01/2014 00:00:00
469,1992-05-16,False,22/01/2014 00:00:00
470,1945-09-20,False,18/03/2013 00:00:00
471,1945-09-20,False,18/03/2013 00:00:00
472,1974-01-26,False,22/09/2013 00:00:00
473,1974-01-26,False,22/09/2013 00:00:00
474,1948-06-07,False,05/04/2013 00:00:00
475,1948-06-07,False,05/04/2013 00:00:00
476,1987-02-18,False,18/12/2013 00:00:00
477,1987-02-18,False,18/12/2013 00:00:00
478,1967-12-05,False,13/08/2013 00:00:00
479,1967-12-05,False,13/08/2013 00:00:00
480,1965-11-18,False,30/07/2013 00:00:00
481,1965-11-18,False,30/07/2013 00:00:00
482,1967-04-14,False,08/08/2013 00:00:00
483,1967-04-14,False,08/08/2013 00:00:00
484,1953-07-18,False,09/05/2013 00:00:00
485,1953-07-18,False,09/05/2013 00:00:00
486,1944-08-28,False,11/03/2013 00:00:00
487,1944-08-28,False,11/03/2013 00:00:00
488,1936-04-17,False,15/01/2013 00:00:00
489,1936-04-17,False,15/01/2013 00:00:00
490,1977-01-04,False,12/10/2013 00:00:00
491,1977-01-04,False,12/10/2013 00:00:00
492,1963-09-06,False,15/07/2013 00:00:00
493,1963-09-06,False,15/07/2013 00:00:00
494,1981-12-23,False,14/11/2013 00:00:00
495,1981-12-23,False,14/11/2013 00:00:00
496,1981-05-13,False,10/11/2013 00:00:00
497,1981-05-13,False,10/11/2013 00:00:00
498,1980-07-17,False,04/11/2013 00:00:00
499,1980-07-17,False,04/11/2013 00:00:00
500,1989-11-14,False,05/01/2014 00:00:00
501,1989-11-14,False,05/01/2014 00:00:00
502,1989-08-31,False,04/01/2014 00:00:00
503,1989-08-31,False,04/01/2014 00:00:00
504,1948-03-19,False,04/04/2013 00:00:00
505,1948-03-19,False,04/04/2013 00:00:00
506,1975-03-22,False,30/09/2013 00:00:00
507,1975-03-22,False,30/09/2013 00:00:00
508,1977-08-24,False,16/10/2013 00:00:00
509,1977-08-24,False,16/10/2013 00:00:00
510,1980-04-11,False,02/11/2013 00:00:00
511,1980-04-11,False,02/11/2013 00:00:00
512,1948-07-24,False,06/04/2013 00:00:00
513,1948-07-24,False,06/04/2013 00:00:00
514,1935-10-26,False,12/01/2013 00:00:00
515,1935-10-26,False,12/01/2013 00:00:00
516,1945-03-23,False,15/03/2013 00:00:00
517,1945-03-23,False,15/03/2013 00:00:00
518,1953-03-26,False,07/05/2013 00:00:00
519,1953-03-26,False,07/05/2013 00:00:00
520,1987-10-03,False,22/12/2013 00:00:00
521,1987-10-03,False,22/12/2013 00:00:00
522,1989-07-04,False,03/01/2014 00:00:00
523,1989-07-04,False,03/01/2014 00:00:00
524,1977-03-14,False,13/10/2013 00:00:00
525,1977-03-14,False,13/10/2013 00:00:00
526,1976-03-05,False,06/10/2013 00:00:00
527,1976-03-05,False,06/10/2013 00:00:00
528,1950-12-13,False,22/04/2013 00:00:00
529,1950-12-13,False,22/04/2013 00:00:00
530,1935-10-12,False,11/01/2013 00:00:00
531,1935-10-12,False,11/01/2013 00:00:00
532,1951-03-18,False,24/04/2013 00:00:00
533,1951-03-18,False,24/04/2013 00:00:00
534,1947-04-27,False,29/03/2013 00:00:00
535,1947-04-27,False,29/03/2013 00:00:00
536,1953-10-11,False,11/05/2013 00:00:00
537,1953-10-11,False,11/05/2013 00:00:00
538,1965-08-23,False,28/07/2013 00:00:00
539,1965-08-23,False,28/07/2013 00:00:00
540,1994-09-12,False,06/02/2014 00:00:00
541,1994-09-12,False,06/02/2014 00:00:00
542,1967-01-17,False,07/08/2013 00:00:00
543,1967-01-17,False,07/08/2013 00:00:00
544,1977-04-21,False,14/10/2013 00:00:00
545,1977-04-21,False,14/10/2013 00:00:00
546,1969-10-16,False,25/08/2013 00:00:00
547,1969-10-16,False,25/08/2013 00:00:00
548,1975-01-20,False,29/09/2013 00:00:00
549,1975-01-20,False,29/09/2013 00:00:00
550,1979-03-26,False,27/10/2013 00:00:00
551,1979-03-26,False,27/10/2013 00:00:00
552,1966-04-24,False,02/08/2013 00:00:00
553,1966-04-24,False,02/08/2013 00:00:00
554,1939-08-27,False,06/02/2013 00:00:00
555,1939-08-27,False,06/02/2013 00:00:00
556,1934-07-14,False,03/01/2013 00:00:00
557,1934-07-14,False,03/01/2013 00:00:00
558,1981-09-27,False,12/11/2013 00:00:00
559,1981-09-27,False,12/11/2013 00:00:00
560,1981-02-15,False,08/11/2013 00:00:00
561,1981-02-15,False,08/11/2013 00:00:00
562,1945-12-17,False,20/03/2013 00:00:00
563,1945-12-17,False,20/03/2013 00:00:00
564,1957-06-01,False,04/06/2013 00:00:00
565,1957-06-01,False,04/06/2013 00:00:00
566,1963-08-12,False,15/07/2013 00:00:00
567,1963-08-12,False,15/07/2013 00:00:00
568,1992-08-31,False,24/01/2014 00:00:00
569,1992-08-31,False,24/01/2014 00:00:00
570,1961-07-25,False,01/07/2013 00:00:00
571,1961-07-25,False,01/07/2013 00:00:00
572,1965-10-20,False,29/07/2013 00:00:00
573,1965-10-20,False,29/07/2013 00:00:00
574,1936-07-06,False,16/01/2013 00:00:00
575,1936-07-06,False,16/01/2013 00:00:00
576,1961-11-18,False,03/07/2013 00:00:00
577,1961-11-18,False,03/07/2013 00:00:00
578,1947-07-13,False,30/03/2013 00:00:00
579,1947-07-13,False,30/03/2013 00:00:00
580,1944-10-11,False,12/03/2013 00:00:00
